item,date,value,demand
Snowflake,2026-09-02,5,1
Snowflake,2026-09-03,5,1
Snowflake,2026-09-04,5,1
Snowflake,2026-09-05,5,1
Snowflake,2026-09-06,5,1
Snowflake,2026-09-07,5,1
Snowflake,2026-09-12,5,1
Snowflake,2026-09-17,5,1
Snowflake,2026-09-18,5,1
Snowflake,2026-09-19,5,1
Snowflake,2026-09-20,5,1
Snowstorm,2025-12-15,400,
Snowstorm,2025-12-17,375,
Snowstorm,2025-12-21,350,
Snowstorm,2025-12-23,350,5
Snowstorm,2025-12-24,325,
Snowstorm,2025-12-26,300,
Snowstorm,2025-12-27,275,
Snowstorm,2025-12-28,250,
Snowstorm,2025-12-29,225,
Snowstorm,2025-12-30,225,4
Snowstorm,2026-01-01,200,
Snowstorm,2026-01-04,175,
Snowstorm,2026-01-06,160,
Snowstorm,2026-01-08,150,
Snowstorm,2026-01-09,150,4
Snowstorm,2026-01-16,155,
Snowstorm,2026-01-20,165,
Snowstorm,2026-01-22,170,
Snowstorm,2026-01-24,175,
Snowstorm,2026-01-27,170,
Snowstorm,2026-01-28,165,
Snowstorm,2026-01-31,160,
Snowstorm,2026-02-01,155,
Snowstorm,2026-02-07,155,4
Snowstorm,2026-02-13,155,4
Snowstorm,2026-02-19,155,4
Snowstorm,2026-03-04,150,
Snowstorm,2026-03-17,150,3
Snowstorm,2026-03-21,150,3
Snowstorm,2026-03-25,150,3
Snowstorm,2026-04-13,150,3
Snowstorm,2026-04-19,150,3
Snowstorm,2026-04-20,150,3
Snowstorm,2026-04-22,150,3
Snowstorm,2026-04-24,150,3
Snowstorm,2026-04-27,150,3
Snowstorm,2026-04-28,150,3
Snowstorm,2026-05-02,150,3
Snowstorm,2026-05-03,150,3
Snowstorm,2026-05-06,155,
Snowstorm,2026-05-09,155,3
Snowstorm,2026-05-11,155,3
Snowstorm,2026-05-12,155,3
Snowstorm,2026-05-14,155,3
Snowstorm,2026-05-17,155,3
Snowstorm,2026-05-19,155,3
Snowstorm,2026-05-21,155,3
Snowstorm,2026-05-23,155,3
Snowstorm,2026-05-24,160,3
Snowstorm,2026-05-25,165,
Snowstorm,2026-05-27,170,
Snowstorm,2026-05-30,175,
Snowstorm,2026-06-10,185,
Snowstorm,2026-06-12,195,
Snowstorm,2026-06-14,205,
Snowstorm,2026-06-17,215,
Snowstorm,2026-06-19,235,
Snowstorm,2026-06-21,235,4
Snowstorm,2026-06-22,250,
Snowstorm,2026-06-23,250,4
Snowstorm,2026-06-24,250,4
Snowstorm,2026-06-25,250,4
Snowstorm,2026-06-26,250,4
Snowstorm,2026-06-27,250,4
Snowstorm,2026-06-28,250,4
Snowstorm,2026-07-02,250,4
Snowstorm,2026-07-03,250,4
Snowstorm,2026-07-05,250,4
Snowstorm,2026-07-06,250,4
Snowstorm,2026-07-12,250,4
Snowstorm,2026-07-14,250,4
Snowstorm,2026-07-16,255,
Snowstorm,2026-07-17,255,4
Snowstorm,2026-07-18,260,
Snowstorm,2026-07-25,260,4
Snowstorm,2026-07-27,260,4
Snowstorm,2026-07-28,260,4
Snowstorm,2026-07-30,260,4
Snowstorm,2026-07-31,260,4
Snowstorm,2026-08-02,260,4
Snowstorm,2026-08-03,260,4
Snowstorm,2026-08-04,260,4
Snowstorm,2026-08-05,260,4
Snowstorm,2026-08-06,260,4
Snowstorm,2026-08-07,260,4
Snowstorm,2026-08-08,260,4
Snowstorm,2026-08-09,260,4
Snowstorm,2026-08-10,260,4
Snowstorm,2026-08-11,260,4
Snowstorm,2026-08-13,260,4
Snowstorm,2026-08-14,260,4
Snowstorm,2026-08-15,260,4
Snowstorm,2026-08-16,260,4
Snowstorm,2026-08-17,260,4
Snowstorm,2026-08-18,260,4
Snowstorm,2026-08-19,260,4
Snowstorm,2026-08-20,260,4
Snowstorm,2026-08-21,260,4
Snowstorm,2026-08-22,260,4
Snowstorm,2026-08-24,260,4
Snowstorm,2026-09-02,260,4
Snowstorm,2026-09-03,260,4
Snowstorm,2026-09-04,260,4
Snowstorm,2026-09-05,260,4
Snowstorm,2026-09-06,260,4
Snowstorm,2026-09-07,260,4
Snowstorm,2026-09-09,280,
Snowstorm,2026-09-12,290,
Snowstorm,2026-09-13,300,
Snowstorm,2026-09-15,305,
Snowstorm,2026-09-16,310,
Snowstorm,2026-09-17,310,5
Snowstorm,2026-09-18,310,5
Snowstorm,2026-09-19,310,4
Snowstorm,2026-09-20,310,4
Soul,2024-10-18,450,
Soul,2024-10-20,400,
Soul,2024-10-23,275,
Soul,2024-10-26,200,
Soul,2024-10-28,175,
Soul,2024-10-30,170,
Soul,2024-11-02,160,
Soul,2024-11-03,155,
Soul,2024-11-08,150,
Soul,2024-11-10,145,
Soul,2024-11-18,150,
Soul,2024-11-24,155,
Soul,2024-11-30,160,
Soul,2024-12-02,165,
Soul,2024-12-06,170,
Soul,2024-12-08,175,
Soul,2024-12-11,180,
Soul,2024-12-15,170,
Soul,2024-12-20,160,
Soul,2024-12-23,155,
Soul,2025-01-03,145,
Soul,2025-02-07,140,
Soul,2025-02-12,135,
Soul,2025-02-22,130,
Soul,2025-04-13,135,
Soul,2025-04-20,140,
Soul,2025-04-23,145,
Soul,2025-05-12,150,
Soul,2025-06-24,155,
Soul,2025-06-26,160,
Soul,2025-06-29,165,
Soul,2025-07-02,170,
Soul,2025-07-05,175,
Soul,2025-07-11,180,
Soul,2025-07-14,185,
Soul,2025-07-19,190,
Soul,2025-07-21,195,
Soul,2025-07-24,190,
Soul,2025-07-28,185,
Soul,2025-08-01,180,
Soul,2025-08-03,175,
Soul,2025-08-19,180,
Soul,2025-08-22,185,
Soul,2025-08-26,190,
Soul,2025-08-30,200,
Soul,2025-09-03,210,
Soul,2025-09-05,215,
Soul,2025-09-09,220,
Soul,2025-09-17,215,
Soul,2025-09-28,220,
Soul,2025-10-08,225,
Soul,2025-10-15,235,
Soul,2025-10-19,240,
Soul,2025-10-21,255,
Soul,2025-10-23,265,
Soul,2025-10-26,265,5
Soul,2025-10-28,275,
Soul,2025-11-01,285,
Soul,2025-11-04,290,
Soul,2025-11-06,300,
Soul,2025-11-11,295,
Soul,2025-11-13,285,
Soul,2025-11-16,275,
Soul,2025-11-18,270,
Soul,2025-11-20,265,
Soul,2025-11-25,265,4
Soul,2025-11-30,270,
Soul,2025-12-04,270,4
Soul,2025-12-08,270,4
Soul,2025-12-14,270,4
Soul,2025-12-21,270,4
Soul,2025-12-23,270,4
Soul,2025-12-24,270,4
Soul,2025-12-26,270,4
Soul,2025-12-28,270,4
Soul,2025-12-30,270,4
Soul,2026-01-09,270,4
Soul,2026-01-24,270,4
Soul,2026-02-04,275,
Soul,2026-02-06,280,
Soul,2026-02-07,280,4
Soul,2026-02-08,290,
Soul,2026-02-10,295,
Soul,2026-02-13,295,4
Soul,2026-02-15,300,
Soul,2026-02-19,305,4
Soul,2026-03-04,310,
Soul,2026-03-17,310,4
Soul,2026-03-21,310,4
Soul,2026-03-25,310,4
Soul,2026-04-13,315,
Soul,2026-04-18,320,
Soul,2026-04-19,320,4
Soul,2026-04-20,320,4
Soul,2026-04-21,325,
Soul,2026-04-22,325,4
Soul,2026-04-23,330,
Soul,2026-04-24,330,4
Soul,2026-04-26,335,
Soul,2026-04-27,335,4
Soul,2026-04-28,340,
Soul,2026-05-01,345,
Soul,2026-05-02,345,4
Soul,2026-05-03,345,4
Soul,2026-05-06,345,4
Soul,2026-05-09,345,4
Soul,2026-05-11,350,
Soul,2026-05-12,350,4
Soul,2026-05-14,355,
Soul,2026-05-17,365,
Soul,2026-05-18,370,
Soul,2026-05-19,370,4
Soul,2026-05-21,380,
Soul,2026-05-23,380,4
Soul,2026-05-24,400,5
Soul,2026-05-25,425,
Soul,2026-05-27,445,
Soul,2026-05-30,460,
Soul,2026-06-03,475,
Soul,2026-06-06,485,
Soul,2026-06-07,500,
Soul,2026-06-21,500,5
Soul,2026-06-22,500,5
Soul,2026-06-23,500,5
Soul,2026-06-24,500,5
Soul,2026-06-25,500,5
Soul,2026-06-26,500,5
Soul,2026-06-27,500,5
Soul,2026-06-28,500,5
Soul,2026-07-02,500,5
Soul,2026-07-03,515,
Soul,2026-07-05,525,
Soul,2026-07-06,525,5
Soul,2026-07-07,530,
Soul,2026-07-12,535,
Soul,2026-07-13,540,
Soul,2026-07-14,540,5
Soul,2026-07-16,545,
Soul,2026-07-17,545,5
Soul,2026-07-18,555,
Soul,2026-07-21,570,
Soul,2026-07-24,580,
Soul,2026-07-25,590,
Soul,2026-07-26,600,
Soul,2026-07-27,605,
Soul,2026-07-28,610,
Soul,2026-07-29,615,
Soul,2026-09-01,625,
Soul,2026-09-02,630,
Soul,2026-09-04,640,
Soul,2026-09-07,640,5
Soul,2026-09-09,655,
Soul,2026-09-17,655,5
Soul,2026-09-18,655,5
Soul,2026-09-19,655,5
Soul,2026-09-20,655,5
Spectre,2022-10-18,225,
Spectre,2022-10-22,275,
Spectre,2022-10-30,290,
Spectre,2022-11-06,300,
Spectre,2022-11-29,280,
Spectre,2022-12-02,270,
Spectre,2022-12-04,260,
Spectre,2022-12-07,250,
Spectre,2022-12-08,240,
Spectre,2022-12-12,220,
Spectre,2022-12-13,200,
Spectre,2023-01-10,205,
Spectre,2023-01-14,210,
Spectre,2023-01-16,225,
Spectre,2023-01-17,230,
Spectre,2023-01-20,235,
Spectre,2023-02-05,240,
Spectre,2023-02-19,250,
Spectre,2023-02-25,260,
Spectre,2023-02-27,270,
Spectre,2023-03-03,275,
Spectre,2023-03-12,280,
Spectre,2023-04-18,275,
Spectre,2023-04-21,270,
Spectre,2023-04-27,265,
Spectre,2023-05-08,255,
Spectre,2023-05-10,250,
Spectre,2023-06-12,255,
Spectre,2023-06-21,265,
Spectre,2023-06-25,275,
Spectre,2023-06-26,280,
Spectre,2023-06-30,285,
Spectre,2023-07-03,290,
Spectre,2023-07-06,300,
Spectre,2023-07-09,305,
Spectre,2023-07-11,310,
Spectre,2023-07-15,320,
Spectre,2023-07-19,330,
Spectre,2023-07-23,340,
Spectre,2023-07-24,345,
Spectre,2023-07-27,350,
Spectre,2023-08-02,340,
Spectre,2023-08-05,330,
Spectre,2023-08-07,325,
Spectre,2023-08-12,300,
Spectre,2023-08-24,285,
Spectre,2023-08-25,275,
Spectre,2023-09-05,285,
Spectre,2023-09-06,290,
Spectre,2023-09-08,295,
Spectre,2023-09-09,300,
Spectre,2023-09-11,310,
Spectre,2023-09-16,315,
Spectre,2023-09-18,320,
Spectre,2023-09-20,325,
Spectre,2023-09-25,330,
Spectre,2023-09-28,335,
Spectre,2023-10-01,330,
Spectre,2023-10-05,325,
Spectre,2023-10-07,320,
Spectre,2023-10-08,315,
Spectre,2023-10-11,310,
Spectre,2023-10-15,300,
Spectre,2023-10-16,295,
Spectre,2023-10-21,290,
Spectre,2023-10-23,280,
Spectre,2023-10-24,275,
Spectre,2023-10-26,260,
Spectre,2023-10-28,250,
Spectre,2023-11-09,240,
Spectre,2023-11-13,235,
Spectre,2023-11-17,230,
Spectre,2023-11-18,225,
Spectre,2023-11-26,220,
Spectre,2023-11-27,215,
Spectre,2023-11-29,210,
Spectre,2023-12-22,205,
Spectre,2024-01-02,200,
Spectre,2024-01-19,190,
Spectre,2024-01-26,185,
Spectre,2024-02-02,180,
Spectre,2024-02-03,175,
Spectre,2024-02-17,170,
Spectre,2024-02-22,160,
Spectre,2024-02-26,155,
Spectre,2024-02-29,145,
Spectre,2024-03-11,140,
Spectre,2024-03-14,135,
Spectre,2024-03-18,125,
Spectre,2024-04-10,120,
Spectre,2024-05-01,115,
Spectre,2024-05-20,110,
Spectre,2024-05-31,105,
Spectre,2024-06-03,100,
Spectre,2024-06-10,95,
Spectre,2024-06-19,90,
Spectre,2024-06-26,85,
Spectre,2024-07-11,80,
Spectre,2024-07-29,85,
Spectre,2024-08-29,80,
Spectre,2024-09-18,75,
Spectre,2024-09-23,70,
Spectre,2024-11-02,72,
Spectre,2024-11-08,75,
Spectre,2025-02-03,70,
Spectre,2025-02-17,65,
Spectre,2025-02-22,62,
Spectre,2025-03-04,60,
Spectre,2025-10-26,60,2
Spectre,2025-11-25,60,2
Spectre,2025-12-04,60,2
Spectre,2025-12-08,60,2
Spectre,2025-12-14,60,2
Spectre,2025-12-21,57,
Spectre,2025-12-23,57,2
Spectre,2025-12-24,57,2
Spectre,2025-12-26,57,2
Spectre,2025-12-28,57,2
Spectre,2025-12-30,57,2
Spectre,2026-01-09,57,2
Spectre,2026-01-11,55,
Spectre,2026-01-24,55,2
Spectre,2026-02-07,55,2
Spectre,2026-02-13,55,2
Spectre,2026-02-19,55,2
Spectre,2026-03-04,50,
Spectre,2026-03-14,45,
Spectre,2026-03-17,45,2
Spectre,2026-03-21,45,2
Spectre,2026-03-25,45,2
Spectre,2026-04-13,45,2
Spectre,2026-04-19,45,2
Spectre,2026-04-20,45,2
Spectre,2026-04-22,45,2
Spectre,2026-04-24,45,2
Spectre,2026-04-27,45,2
Spectre,2026-04-28,45,2
Spectre,2026-05-02,45,2
Spectre,2026-05-03,42,
Spectre,2026-05-06,42,2
Spectre,2026-05-09,42,2
Spectre,2026-05-11,42,2
Spectre,2026-05-12,42,2
Spectre,2026-05-14,42,2
Spectre,2026-05-17,42,2
Spectre,2026-05-19,42,2
Spectre,2026-05-21,42,2
Spectre,2026-05-23,42,2
Spectre,2026-05-24,40,1
Spectre,2026-06-17,38,
Spectre,2026-06-21,38,1
Spectre,2026-06-22,38,1
Spectre,2026-06-23,38,1
Spectre,2026-06-24,38,1
Spectre,2026-06-25,38,1
Spectre,2026-06-26,38,1
Spectre,2026-06-27,38,1
Spectre,2026-06-28,38,1
Spectre,2026-07-02,38,1
Spectre,2026-07-03,38,1
Spectre,2026-07-05,38,1
Spectre,2026-07-06,38,1
Spectre,2026-07-07,37,
Spectre,2026-07-12,35,
Spectre,2026-07-14,35,1
Spectre,2026-07-17,35,1
Spectre,2026-07-25,35,1
Spectre,2026-07-27,35,1
Spectre,2026-07-28,35,1
Spectre,2026-07-30,35,1
Spectre,2026-07-31,35,1
Spectre,2026-08-02,35,1
Spectre,2026-08-03,35,1
Spectre,2026-08-04,35,1
Spectre,2026-08-05,35,1
Spectre,2026-08-06,35,1
Spectre,2026-08-07,35,1
Spectre,2026-08-08,35,1
Spectre,2026-08-09,35,1
Spectre,2026-08-10,35,1
Spectre,2026-08-11,35,1
Spectre,2026-08-13,35,1
Spectre,2026-08-14,35,1
Spectre,2026-08-15,35,1
Spectre,2026-08-16,35,1
Spectre,2026-08-17,35,1
Spectre,2026-08-18,35,1
Spectre,2026-08-19,35,1
Spectre,2026-08-20,35,1
Spectre,2026-08-21,35,1
Spectre,2026-08-22,35,1
Spectre,2026-08-24,35,1
Spectre,2026-09-02,35,1
Spectre,2026-09-03,35,1
Spectre,2026-09-04,35,1
Spectre,2026-09-05,35,1
Spectre,2026-09-06,35,1
Spectre,2026-09-07,35,1
Spectre,2026-09-12,35,1
Spectre,2026-09-17,35,1
Spectre,2026-09-18,35,1
Spectre,2026-09-19,35,1
Spectre,2026-09-20,35,1
Spider,2020-08-26,115,
Spider,2020-10-31,125,
Spider,2020-11-17,130,
Spider,2020-12-14,135,
Spider,2021-01-03,145,
Spider,2021-03-20,140,
Spider,2021-04-08,135,
Spider,2021-05-07,130,
Spider,2021-05-12,125,
Spider,2021-06-13,95,
Spider,2021-06-18,85,
Spider,2021-07-18,65,
Spider,2021-08-17,55,
Spider,2021-11-23,50,
Spider,2021-12-13,45,
Spider,2022-01-08,40,
Spider,2022-02-03,35,
Spider,2022-04-02,32,
Spider,2022-06-18,30,
Spider,2022-08-17,28,
Spider,2022-08-27,22,
Spider,2023-05-08,25,
Spider,2024-03-29,22,
Spider,2024-04-24,20,
Spider,2024-09-27,18,
Spider,2024-11-08,17,
Spider,2025-09-17,15,
Spider,2025-09-18,13,
Spider,2025-10-26,13,1
Spider,2025-11-04,12,
Spider,2025-11-25,12,1
Spider,2025-12-04,12,1
Spider,2025-12-08,12,1
Spider,2025-12-14,12,1
Spider,2025-12-21,10,
Spider,2025-12-23,10,1
Spider,2025-12-24,10,1
Spider,2025-12-26,10,1
Spider,2025-12-28,10,1
Spider,2025-12-30,10,1
Spider,2026-01-09,10,1
Spider,2026-01-24,10,1
Spider,2026-02-07,10,1
Spider,2026-02-13,10,1
Spider,2026-02-19,10,1
Spider,2026-03-17,10,1
Spider,2026-03-21,10,1
Spider,2026-03-25,10,1
Spider,2026-04-13,10,1
Spider,2026-04-19,10,1
Spider,2026-04-20,10,1
Spider,2026-04-22,10,1
Spider,2026-04-24,10,1
Spider,2026-04-27,10,1
Spider,2026-04-28,10,1
Spider,2026-05-02,10,1
Spider,2026-05-03,10,1
Spider,2026-05-06,10,1
Spider,2026-05-09,10,1
Spider,2026-05-11,10,1
Spider,2026-05-12,10,1
Spider,2026-05-14,10,1
Spider,2026-05-17,10,1
Spider,2026-05-19,10,1
Spider,2026-05-21,10,1
Spider,2026-05-23,10,1
Spider,2026-05-24,10,1
Spider,2026-06-21,10,1
Spider,2026-06-22,10,1
Spider,2026-06-23,10,1
Spider,2026-06-24,10,1
Spider,2026-06-25,10,1
Spider,2026-06-26,10,1
Spider,2026-06-27,10,1
Spider,2026-06-28,10,1
Spider,2026-07-02,10,1
Spider,2026-07-03,10,1
Spider,2026-07-05,10,1
Spider,2026-07-06,10,1
Spider,2026-07-12,10,1
Spider,2026-07-14,10,1
Spider,2026-07-17,10,1
Spider,2026-07-25,10,1
Spider,2026-07-27,10,1
Spider,2026-07-28,10,1
Spider,2026-07-30,10,1
Spider,2026-07-31,10,1
Spider,2026-08-02,10,1
Spider,2026-08-03,10,1
Spider,2026-08-04,10,1
Spider,2026-08-05,10,1
Spider,2026-08-06,10,1
Spider,2026-08-07,10,1
Spider,2026-08-08,10,1
Spider,2026-08-09,10,1
Spider,2026-08-10,10,1
Spider,2026-08-11,10,1
Spider,2026-08-13,10,1
Spider,2026-08-14,10,1
Spider,2026-08-15,10,1
Spider,2026-08-16,10,1
Spider,2026-08-17,10,1
Spider,2026-08-18,10,1
Spider,2026-08-19,10,1
Spider,2026-08-20,10,1
Spider,2026-08-21,10,1
Spider,2026-08-22,10,1
Spider,2026-08-24,10,1
Spider,2026-09-02,10,1
Spider,2026-09-03,10,1
Spider,2026-09-04,10,1
Spider,2026-09-05,10,1
Spider,2026-09-06,10,1
Spider,2026-09-07,10,1
Spider,2026-09-12,10,1
Spider,2026-09-17,10,1
Spider,2026-09-18,10,1
Spider,2026-09-19,10,1
Spider,2026-09-20,10,1
Spirit,2024-10-18,450,
Spirit,2024-10-20,400,
Spirit,2024-10-23,275,
Spirit,2024-10-26,200,
Spirit,2024-10-28,175,
Spirit,2024-10-30,170,
Spirit,2024-11-02,160,
Spirit,2024-11-03,155,
Spirit,2024-11-08,150,
Spirit,2024-11-10,145,
Spirit,2024-11-18,150,
Spirit,2024-11-24,155,
Spirit,2024-11-30,160,
Spirit,2024-12-02,165,
Spirit,2024-12-06,170,
Spirit,2024-12-08,175,
Spirit,2024-12-11,180,
Spirit,2024-12-15,170,
Spirit,2024-12-20,160,
Spirit,2024-12-23,155,
Spirit,2025-01-03,145,
Spirit,2025-02-07,140,
Spirit,2025-02-12,135,
Spirit,2025-02-22,130,
Spirit,2025-04-13,135,
Spirit,2025-04-20,140,
Spirit,2025-04-23,145,
Spirit,2025-05-12,150,
Spirit,2025-06-24,155,
Spirit,2025-06-26,160,
Spirit,2025-06-29,165,
Spirit,2025-07-02,170,
Spirit,2025-07-05,175,
Spirit,2025-07-11,180,
Spirit,2025-07-14,185,
Spirit,2025-07-19,190,
Spirit,2025-07-21,195,
Spirit,2025-07-24,190,
Spirit,2025-07-28,185,
Spirit,2025-08-01,180,
Spirit,2025-08-03,175,
Spirit,2025-08-19,180,
Spirit,2025-08-22,185,
Spirit,2025-08-26,190,
Spirit,2025-08-30,200,
Spirit,2025-09-03,205,
Spirit,2025-09-05,210,
Spirit,2025-09-09,215,
Spirit,2025-09-17,210,
Spirit,2025-09-28,215,
Spirit,2025-10-08,220,
Spirit,2025-10-15,230,
Spirit,2025-10-19,235,
Spirit,2025-10-21,250,
Spirit,2025-10-23,260,
Spirit,2025-10-26,260,5
Spirit,2025-10-28,270,
Spirit,2025-11-01,280,
Spirit,2025-11-04,285,
Spirit,2025-11-06,295,
Spirit,2025-11-11,290,
Spirit,2025-11-13,280,
Spirit,2025-11-16,270,
Spirit,2025-11-18,265,
Spirit,2025-11-20,260,
Spirit,2025-11-25,260,4
Spirit,2025-11-30,265,
Spirit,2025-12-04,265,4
Spirit,2025-12-08,265,4
Spirit,2025-12-14,265,4
Spirit,2025-12-21,265,4
Spirit,2025-12-23,265,4
Spirit,2025-12-24,265,4
Spirit,2025-12-26,265,4
Spirit,2025-12-28,265,4
Spirit,2025-12-30,265,4
Spirit,2026-01-09,265,4
Spirit,2026-01-24,265,4
Spirit,2026-02-04,270,
Spirit,2026-02-06,275,
Spirit,2026-02-07,275,4
Spirit,2026-02-08,280,
Spirit,2026-02-10,285,
Spirit,2026-02-13,285,4
Spirit,2026-02-15,290,
Spirit,2026-02-19,295,4
Spirit,2026-03-04,300,
Spirit,2026-03-17,300,4
Spirit,2026-03-21,300,4
Spirit,2026-03-25,300,4
Spirit,2026-04-13,305,
Spirit,2026-04-18,310,
Spirit,2026-04-19,310,4
Spirit,2026-04-20,310,4
Spirit,2026-04-21,315,
Spirit,2026-04-22,315,4
Spirit,2026-04-23,320,
Spirit,2026-04-24,320,4
Spirit,2026-04-26,325,
Spirit,2026-04-27,325,4
Spirit,2026-04-28,330,
Spirit,2026-05-01,335,
Spirit,2026-05-02,335,4
Spirit,2026-05-03,335,4
Spirit,2026-05-06,335,4
Spirit,2026-05-09,335,4
Spirit,2026-05-11,340,
Spirit,2026-05-12,340,4
Spirit,2026-05-14,345,
Spirit,2026-05-17,355,
Spirit,2026-05-18,360,
Spirit,2026-05-19,360,4
Spirit,2026-05-21,370,
Spirit,2026-05-23,370,4
Spirit,2026-05-24,390,5
Spirit,2026-05-25,415,
Spirit,2026-05-27,435,
Spirit,2026-05-30,450,
Spirit,2026-06-03,465,
Spirit,2026-06-06,475,
Spirit,2026-06-07,490,
Spirit,2026-06-21,490,5
Spirit,2026-06-22,490,5
Spirit,2026-06-23,490,5
Spirit,2026-06-24,490,5
Spirit,2026-06-25,490,5
Spirit,2026-06-26,490,5
Spirit,2026-06-27,490,5
Spirit,2026-06-28,490,5
Spirit,2026-07-02,490,5
Spirit,2026-07-03,505,
Spirit,2026-07-05,515,
Spirit,2026-07-06,515,5
Spirit,2026-07-07,520,
Spirit,2026-07-12,525,
Spirit,2026-07-13,530,
Spirit,2026-07-14,530,5
Spirit,2026-07-16,535,
Spirit,2026-07-17,535,5
Spirit,2026-07-18,545,
Spirit,2026-07-21,560,
Spirit,2026-07-24,570,
Spirit,2026-07-25,580,
Spirit,2026-07-26,590,
Spirit,2026-07-27,595,
Spirit,2026-07-28,600,
Spirit,2026-07-29,605,
Spirit,2026-09-01,615,
Spirit,2026-09-02,620,
Spirit,2026-09-04,630,
Spirit,2026-09-07,630,5
Spirit,2026-09-09,645,
Spirit,2026-09-17,645,5
Spirit,2026-09-18,645,5
Spirit,2026-09-19,645,5
Spirit,2026-09-20,645,5
Sugar,2020-08-26,140,
Sugar,2020-10-18,150,
Sugar,2020-10-31,180,
Sugar,2020-11-17,190,
Sugar,2020-11-26,205,
Sugar,2020-12-03,210,
Sugar,2020-12-14,220,
Sugar,2020-12-28,225,
Sugar,2021-01-03,230,
Sugar,2021-02-22,215,
Sugar,2021-03-09,205,
Sugar,2021-03-20,200,
Sugar,2021-03-23,190,
Sugar,2021-04-08,170,
Sugar,2021-05-07,175,
Sugar,2021-05-12,180,
Sugar,2021-06-13,195,
Sugar,2021-06-18,200,
Sugar,2021-06-28,215,
Sugar,2021-07-27,200,
Sugar,2021-08-17,165,
Sugar,2021-08-23,155,
Sugar,2021-09-05,160,
Sugar,2021-09-09,180,
Sugar,2021-10-02,200,
Sugar,2021-11-22,175,
Sugar,2021-11-23,165,
Sugar,2021-11-28,150,
Sugar,2021-12-13,140,
Sugar,2022-01-08,145,
Sugar,2022-01-16,155,
Sugar,2022-02-03,170,
Sugar,2022-02-16,180,
Sugar,2022-03-07,185,
Sugar,2022-03-14,190,
Sugar,2022-07-11,205,
Sugar,2022-07-28,210,
Sugar,2022-08-30,215,
Sugar,2022-10-30,220,
Sugar,2022-12-04,225,
Sugar,2022-12-31,230,
Sugar,2023-01-06,235,
Sugar,2023-02-19,240,
Sugar,2023-02-25,245,
Sugar,2023-03-12,255,
Sugar,2023-03-24,260,
Sugar,2023-04-02,265,
Sugar,2023-04-04,270,
Sugar,2023-04-27,265,
Sugar,2023-05-08,255,
Sugar,2023-05-10,245,
Sugar,2023-05-13,235,
Sugar,2023-05-16,225,
Sugar,2023-05-20,210,
Sugar,2023-05-22,205,
Sugar,2023-05-27,195,
Sugar,2023-06-01,170,
Sugar,2023-06-07,160,
Sugar,2023-06-12,150,
Sugar,2023-06-13,145,
Sugar,2023-06-18,135,
Sugar,2023-06-25,125,
Sugar,2023-07-06,135,
Sugar,2023-07-09,140,
Sugar,2023-07-12,145,
Sugar,2023-07-15,160,
Sugar,2023-07-19,170,
Sugar,2023-07-20,180,
Sugar,2023-07-23,185,
Sugar,2023-07-24,195,
Sugar,2023-07-27,210,
Sugar,2023-07-29,220,
Sugar,2023-08-05,215,
Sugar,2023-08-07,210,
Sugar,2023-08-12,205,
Sugar,2023-08-13,195,
Sugar,2023-08-20,190,
Sugar,2023-08-21,185,
Sugar,2023-09-01,180,
Sugar,2023-09-11,175,
Sugar,2023-09-16,170,
Sugar,2023-09-20,165,
Sugar,2023-10-01,170,
Sugar,2023-10-07,175,
Sugar,2023-10-08,185,
Sugar,2023-10-18,180,
Sugar,2023-10-21,175,
Sugar,2023-10-23,170,
Sugar,2023-10-24,160,
Sugar,2023-10-26,150,
Sugar,2023-10-28,140,
Sugar,2023-11-01,135,
Sugar,2023-12-10,140,
Sugar,2023-12-14,145,
Sugar,2023-12-20,155,
Sugar,2023-12-22,160,
Sugar,2023-12-27,170,
Sugar,2024-01-02,165,
Sugar,2024-01-03,160,
Sugar,2024-01-08,150,
Sugar,2024-01-12,145,
Sugar,2024-02-29,135,
Sugar,2024-04-03,130,
Sugar,2024-04-08,125,
Sugar,2024-04-10,120,
Sugar,2024-04-16,115,
Sugar,2024-05-01,110,
Sugar,2024-05-15,105,
Sugar,2024-05-20,100,
Sugar,2024-06-03,95,
Sugar,2024-06-19,105,
Sugar,2024-06-26,110,
Sugar,2024-07-01,115,
Sugar,2024-07-03,120,
Sugar,2024-07-06,125,
Sugar,2024-07-09,130,
Sugar,2024-07-14,135,
Sugar,2024-07-25,140,
Sugar,2024-07-29,145,
Sugar,2024-08-14,140,
Sugar,2024-08-16,135,
Sugar,2024-08-18,130,
Sugar,2024-09-14,125,
Sugar,2025-02-09,120,
Sugar,2025-03-26,115,
Sugar,2025-04-06,110,
Sugar,2025-04-09,105,
Sugar,2025-04-13,100,
Sugar,2025-05-04,95,
Sugar,2025-05-09,85,
Sugar,2025-05-12,80,
Sugar,2025-09-17,75,
Sugar,2025-10-26,75,2
Sugar,2025-10-28,70,
Sugar,2025-11-25,70,2
Sugar,2025-12-04,70,2
Sugar,2025-12-08,70,2
Sugar,2025-12-14,70,2
Sugar,2025-12-21,65,
Sugar,2025-12-23,65,2
Sugar,2025-12-24,60,
Sugar,2025-12-26,60,2
Sugar,2025-12-28,60,2
Sugar,2025-12-30,60,2
Sugar,2026-01-09,60,2
Sugar,2026-01-24,60,2
Sugar,2026-02-07,60,2
Sugar,2026-02-13,60,2
Sugar,2026-02-19,60,2
